Entity,Code,Date,"Daily new confirmed deaths due to COVID-19 (rolling 7-day average, right-aligned)"
Panama,PAN,2020-05-03,4.57143
Panama,PAN,2020-05-04,4.71429
Panama,PAN,2020-05-05,6.14286
Panama,PAN,2020-05-06,5.71429
Panama,PAN,2020-05-07,5.28571
Panama,PAN,2020-05-08,5.57143
Panama,PAN,2020-05-09,5.71429
Panama,PAN,2020-05-10,6.71429
Panama,PAN,2020-05-11,7
Panama,PAN,2020-05-12,6
Panama,PAN,2020-05-13,5.42857
Panama,PAN,2020-05-14,5
Panama,PAN,2020-05-15,5
Panama,PAN,2020-05-16,4.57143
Panama,PAN,2020-05-17,4.42857
Panama,PAN,2020-05-18,4.28571
Panama,PAN,2020-05-19,4.14286
Panama,PAN,2020-05-20,4.42857
Panama,PAN,2020-05-21,4.42857
Panama,PAN,2020-05-22,4.14286
Panama,PAN,2020-05-23,4.28571
Panama,PAN,2020-05-24,4.42857
Panama,PAN,2020-05-25,4.42857
Panama,PAN,2020-05-26,4.57143
Panama,PAN,2020-05-27,4
Panama,PAN,2020-05-28,4.14286
Panama,PAN,2020-05-29,4.42857
Panama,PAN,2020-05-30,4.42857
Panama,PAN,2020-05-31,4.28571
Panama,PAN,2020-06-01,4.85714
Panama,PAN,2020-06-02,5.57143
Panama,PAN,2020-06-03,6
Panama,PAN,2020-06-04,6.14286
Panama,PAN,2020-06-05,6.28571
Panama,PAN,2020-06-06,8
Panama,PAN,2020-06-07,8.14286
Panama,PAN,2020-06-08,7.71429
Panama,PAN,2020-06-09,7.28571
Panama,PAN,2020-06-10,8
Panama,PAN,2020-06-11,7.85714
Panama,PAN,2020-06-12,7.28571
Panama,PAN,2020-06-13,6.14286
Panama,PAN,2020-06-14,6.28571
Panama,PAN,2020-06-15,7.14286
Panama,PAN,2020-06-16,7.71429
Panama,PAN,2020-06-17,8.14286
Panama,PAN,2020-06-18,8.14286
Panama,PAN,2020-06-19,9.14286
Panama,PAN,2020-06-20,9.14286
Panama,PAN,2020-06-21,9.14286
Panama,PAN,2020-06-22,10.42857
Panama,PAN,2020-06-23,11.28571
Panama,PAN,2020-06-24,11
Panama,PAN,2020-06-25,12.71429
Panama,PAN,2020-06-26,12.85714
Panama,PAN,2020-06-27,14.14286
Panama,PAN,2020-06-28,14.71429
Panama,PAN,2020-06-29,14.14286
Panama,PAN,2020-06-30,13.57143
Panama,PAN,2020-07-01,14
Panama,PAN,2020-07-02,14.71429
Panama,PAN,2020-07-03,17.57143
Panama,PAN,2020-07-04,18.28571
Panama,PAN,2020-07-05,20.42857
Panama,PAN,2020-07-06,21.42857
Panama,PAN,2020-07-07,24
Panama,PAN,2020-07-08,24.85714
Panama,PAN,2020-07-09,24.57143
Panama,PAN,2020-07-10,23.57143
Panama,PAN,2020-07-11,24.71429
Panama,PAN,2020-07-12,23.14286
Panama,PAN,2020-07-13,23.14286
Panama,PAN,2020-07-14,23
Panama,PAN,2020-07-15,23.28571
Panama,PAN,2020-07-16,23
Panama,PAN,2020-07-17,25
Panama,PAN,2020-07-18,25.42857
Panama,PAN,2020-07-19,26.71429
Panama,PAN,2020-07-20,27.85714
Panama,PAN,2020-07-21,28.42857
Panama,PAN,2020-07-22,28.28571
Panama,PAN,2020-07-23,29.85714
Panama,PAN,2020-07-24,30.28571
Panama,PAN,2020-07-25,29.14286
Panama,PAN,2020-07-26,28.28571
Panama,PAN,2020-07-27,27.85714
Panama,PAN,2020-07-28,27.14286
Panama,PAN,2020-07-29,27.71429
Panama,PAN,2020-07-30,26.85714
Panama,PAN,2020-07-31,24.42857
Panama,PAN,2020-08-01,24.85714
Panama,PAN,2020-08-02,25.28571
Panama,PAN,2020-08-03,25
Panama,PAN,2020-08-04,24.71429
Panama,PAN,2020-08-05,25.57143
Panama,PAN,2020-08-06,25.28571
Panama,PAN,2020-08-07,24.28571
Panama,PAN,2020-08-08,22.85714
Panama,PAN,2020-08-09,24
Panama,PAN,2020-08-10,23.85714
Panama,PAN,2020-08-11,22.57143
Panama,PAN,2020-08-12,21.42857
Panama,PAN,2020-08-13,21.14286
Panama,PAN,2020-08-14,20.42857
Panama,PAN,2020-08-15,19.57143
Panama,PAN,2020-08-16,18.28571
Panama,PAN,2020-08-17,17.71429
Panama,PAN,2020-08-18,18.42857
Panama,PAN,2020-08-19,17.71429
Panama,PAN,2020-08-20,17.42857
Panama,PAN,2020-08-21,17.85714
Panama,PAN,2020-08-22,18.85714
Panama,PAN,2020-08-23,17.85714
Panama,PAN,2020-08-24,16.85714
Panama,PAN,2020-08-25,15.71429
Panama,PAN,2020-08-26,15
Panama,PAN,2020-08-27,14.85714
Panama,PAN,2020-08-28,15.28571
Panama,PAN,2020-08-29,15
Panama,PAN,2020-08-30,14.71429
Panama,PAN,2020-08-31,13.71429
Panama,PAN,2020-09-01,14.14286
Panama,PAN,2020-09-02,14
Panama,PAN,2020-09-03,14
Panama,PAN,2020-09-04,13.85714
Panama,PAN,2020-09-05,13.14286
Panama,PAN,2020-09-06,13
Panama,PAN,2020-09-07,13.85714
Panama,PAN,2020-09-08,12.71429
Panama,PAN,2020-09-09,12.28571
Panama,PAN,2020-09-10,11.57143
Panama,PAN,2020-09-11,11
Panama,PAN,2020-09-12,11.42857
Panama,PAN,2020-09-13,11.42857
Panama,PAN,2020-09-14,10.57143
Panama,PAN,2020-09-15,11.42857
Panama,PAN,2020-09-16,11.71429
Panama,PAN,2020-09-17,12.28571
Panama,PAN,2020-09-18,12.71429
Panama,PAN,2020-09-19,13.14286
Panama,PAN,2020-09-20,13
Panama,PAN,2020-09-21,14.14286
Panama,PAN,2020-09-22,14
Panama,PAN,2020-09-23,13.28571
Panama,PAN,2020-09-24,12
Panama,PAN,2020-09-25,11.71429
Panama,PAN,2020-09-26,10.85714
Panama,PAN,2020-09-27,11.85714
Panama,PAN,2020-09-28,10.85714
Panama,PAN,2020-09-29,11.28571
Panama,PAN,2020-09-30,11.57143
Panama,PAN,2020-10-01,12.85714
Panama,PAN,2020-10-02,13.57143
Panama,PAN,2020-10-03,13
Panama,PAN,2020-10-04,11.85714
Panama,PAN,2020-10-05,11.71429
Panama,PAN,2020-10-06,10.85714
Panama,PAN,2020-10-07,10.85714
Panama,PAN,2020-10-08,10.85714
Panama,PAN,2020-10-09,9.71429
Panama,PAN,2020-10-10,9.71429
Panama,PAN,2020-10-11,9.71429
Panama,PAN,2020-10-12,10.28571
Panama,PAN,2020-10-13,10.14286
Panama,PAN,2020-10-14,10.14286
Panama,PAN,2020-10-15,9.42857
Panama,PAN,2020-10-16,10.28571
Panama,PAN,2020-10-17,10.71429
Panama,PAN,2020-10-18,10.42857
Panama,PAN,2020-10-19,10.28571
Panama,PAN,2020-10-20,10.57143
Panama,PAN,2020-10-21,11.14286
Panama,PAN,2020-10-22,11.85714
Panama,PAN,2020-10-23,10.85714
Panama,PAN,2020-10-24,10.14286
Panama,PAN,2020-10-25,9.85714
Panama,PAN,2020-10-26,9.14286
Panama,PAN,2020-10-27,9.28571
Panama,PAN,2020-10-28,9.42857
Panama,PAN,2020-10-29,9.42857
Panama,PAN,2020-10-30,9.42857
Panama,PAN,2020-10-31,10.28571
Panama,PAN,2020-11-01,10.42857
Panama,PAN,2020-11-02,11.71429
Panama,PAN,2020-11-03,11.57143
Panama,PAN,2020-11-04,11.57143
Panama,PAN,2020-11-05,11.14286
Panama,PAN,2020-11-06,11.71429
Panama,PAN,2020-11-07,11.57143
Panama,PAN,2020-11-08,13.14286
Panama,PAN,2020-11-09,12.57143
Panama,PAN,2020-11-10,12.28571
Panama,PAN,2020-11-11,11.28571
Panama,PAN,2020-11-12,10.57143
Panama,PAN,2020-11-13,12.28571
Panama,PAN,2020-11-14,12.28571
Panama,PAN,2020-11-15,10.71429
Panama,PAN,2020-11-16,10.42857
Panama,PAN,2020-11-17,10.85714
Panama,PAN,2020-11-18,12
Panama,PAN,2020-11-19,13.14286
Panama,PAN,2020-11-20,10.85714
Panama,PAN,2020-11-21,11.28571
Panama,PAN,2020-11-22,12
Panama,PAN,2020-11-23,13.14286
Panama,PAN,2020-11-24,13.28571
Panama,PAN,2020-11-25,13.57143
Panama,PAN,2020-11-26,13.71429
Panama,PAN,2020-11-27,14
Panama,PAN,2020-11-28,13.28571
Panama,PAN,2020-11-29,14.71429
Panama,PAN,2020-11-30,15.14286
Panama,PAN,2020-12-01,16
Panama,PAN,2020-12-02,16
Panama,PAN,2020-12-03,17.57143
Panama,PAN,2020-12-04,17.71429
Panama,PAN,2020-12-05,19.14286
Panama,PAN,2020-12-06,19
Panama,PAN,2020-12-07,19
Panama,PAN,2020-12-08,20.42857
Panama,PAN,2020-12-09,21.42857
Panama,PAN,2020-12-10,20.85714
Panama,PAN,2020-12-11,22.14286
Panama,PAN,2020-12-12,22.57143
Panama,PAN,2020-12-13,23.28571
Panama,PAN,2020-12-14,24.28571
Panama,PAN,2020-12-15,24.28571
Panama,PAN,2020-12-16,25
Panama,PAN,2020-12-17,27.71429
Panama,PAN,2020-12-18,27.85714
Panama,PAN,2020-12-19,28
Panama,PAN,2020-12-20,30
Panama,PAN,2020-12-21,30.71429
Panama,PAN,2020-12-22,31.57143
Panama,PAN,2020-12-23,32.14286
Panama,PAN,2020-12-24,33.42857
Panama,PAN,2020-12-25,36
Panama,PAN,2020-12-26,38.85714
Panama,PAN,2020-12-27,39.14286
Panama,PAN,2020-12-28,42.14286
Panama,PAN,2020-12-29,43
Panama,PAN,2020-12-30,44.42857
Panama,PAN,2020-12-31,43.85714
Panama,PAN,2021-01-01,44
Panama,PAN,2021-01-02,43.42857
Panama,PAN,2021-01-03,42.85714
Papua New Guinea,PNG,2020-07-31,0.66667
Papua New Guinea,PNG,2020-08-01,0.5
Papua New Guinea,PNG,2020-08-02,0.4
Papua New Guinea,PNG,2020-08-03,0.33333
Papua New Guinea,PNG,2020-08-04,0.28571
Papua New Guinea,PNG,2020-08-05,0.14286
Papua New Guinea,PNG,2020-08-06,0.14286
Papua New Guinea,PNG,2020-08-07,0.14286
Papua New Guinea,PNG,2020-08-08,0.14286
Papua New Guinea,PNG,2020-08-09,0.14286
Papua New Guinea,PNG,2020-08-10,0.14286
Papua New Guinea,PNG,2020-08-11,0.14286
Papua New Guinea,PNG,2020-08-12,0.14286
Papua New Guinea,PNG,2020-08-13,0
Papua New Guinea,PNG,2020-08-14,0
Papua New Guinea,PNG,2020-08-15,0
Papua New Guinea,PNG,2020-08-16,0
Papua New Guinea,PNG,2020-08-17,0
Papua New Guinea,PNG,2020-08-18,0
Papua New Guinea,PNG,2020-08-19,0
Papua New Guinea,PNG,2020-08-20,0.14286
Papua New Guinea,PNG,2020-08-21,0.14286
Papua New Guinea,PNG,2020-08-22,0.14286
Papua New Guinea,PNG,2020-08-23,0.14286
Papua New Guinea,PNG,2020-08-24,0.14286
Papua New Guinea,PNG,2020-08-25,0.14286
Papua New Guinea,PNG,2020-08-26,0.14286
Papua New Guinea,PNG,2020-08-27,0
Papua New Guinea,PNG,2020-08-28,0.14286
Papua New Guinea,PNG,2020-08-29,0.14286
Papua New Guinea,PNG,2020-08-30,0.14286
Papua New Guinea,PNG,2020-08-31,0.14286
Papua New Guinea,PNG,2020-09-01,0.14286
Papua New Guinea,PNG,2020-09-02,0.14286
Papua New Guinea,PNG,2020-09-03,0.14286
Papua New Guinea,PNG,2020-09-04,0
Papua New Guinea,PNG,2020-09-05,0
Papua New Guinea,PNG,2020-09-06,0
Papua New Guinea,PNG,2020-09-07,0
Papua New Guinea,PNG,2020-09-08,0
Papua New Guinea,PNG,2020-09-09,0
Papua New Guinea,PNG,2020-09-10,0
Papua New Guinea,PNG,2020-09-11,0
Papua New Guinea,PNG,2020-09-12,0
Papua New Guinea,PNG,2020-09-13,0.14286
Papua New Guinea,PNG,2020-09-14,0.14286
Papua New Guinea,PNG,2020-09-15,0.14286
Papua New Guinea,PNG,2020-09-16,0.14286
Papua New Guinea,PNG,2020-09-17,0.14286
Papua New Guinea,PNG,2020-09-18,0.14286
Papua New Guinea,PNG,2020-09-19,0.14286
Papua New Guinea,PNG,2020-09-20,0.14286
Papua New Guinea,PNG,2020-09-21,0.14286
Papua New Guinea,PNG,2020-09-22,0.14286
Papua New Guinea,PNG,2020-09-23,0.14286
Papua New Guinea,PNG,2020-09-24,0.14286
Papua New Guinea,PNG,2020-09-25,0.14286
Papua New Guinea,PNG,2020-09-26,0.14286
Papua New Guinea,PNG,2020-09-27,0
Papua New Guinea,PNG,2020-09-28,0
Papua New Guinea,PNG,2020-09-29,0
Papua New Guinea,PNG,2020-09-30,0
Papua New Guinea,PNG,2020-10-01,0
Papua New Guinea,PNG,2020-10-02,0
Papua New Guinea,PNG,2020-10-03,0
Papua New Guinea,PNG,2020-10-04,0
Papua New Guinea,PNG,2020-10-05,0
Papua New Guinea,PNG,2020-10-06,0
Papua New Guinea,PNG,2020-10-07,0
Papua New Guinea,PNG,2020-10-08,0
Papua New Guinea,PNG,2020-10-09,0
Papua New Guinea,PNG,2020-10-10,0
Papua New Guinea,PNG,2020-10-11,0
Papua New Guinea,PNG,2020-10-12,0
Papua New Guinea,PNG,2020-10-13,0
Papua New Guinea,PNG,2020-10-14,0
Papua New Guinea,PNG,2020-10-15,0
Papua New Guinea,PNG,2020-10-16,0
Papua New Guinea,PNG,2020-10-17,0
Papua New Guinea,PNG,2020-10-18,0
Papua New Guinea,PNG,2020-10-19,0
Papua New Guinea,PNG,2020-10-20,0
Papua New Guinea,PNG,2020-10-21,0
Papua New Guinea,PNG,2020-10-22,0
Papua New Guinea,PNG,2020-10-23,0
Papua New Guinea,PNG,2020-10-24,0
Papua New Guinea,PNG,2020-10-25,0
Papua New Guinea,PNG,2020-10-26,0
Papua New Guinea,PNG,2020-10-27,0
Papua New Guinea,PNG,2020-10-28,0
Papua New Guinea,PNG,2020-10-29,0
Papua New Guinea,PNG,2020-10-30,0
Papua New Guinea,PNG,2020-10-31,0
Papua New Guinea,PNG,2020-11-01,0
Papua New Guinea,PNG,2020-11-02,0
Papua New Guinea,PNG,2020-11-03,0
Papua New Guinea,PNG,2020-11-04,0
Papua New Guinea,PNG,2020-11-05,0
Papua New Guinea,PNG,2020-11-06,0
Papua New Guinea,PNG,2020-11-07,0
Papua New Guinea,PNG,2020-11-08,0
Papua New Guinea,PNG,2020-11-09,0
Papua New Guinea,PNG,2020-11-10,0
Papua New Guinea,PNG,2020-11-11,0
Papua New Guinea,PNG,2020-11-12,0
Papua New Guinea,PNG,2020-11-13,0
Papua New Guinea,PNG,2020-11-14,0
Papua New Guinea,PNG,2020-11-15,0
Papua New Guinea,PNG,2020-11-16,0
Papua New Guinea,PNG,2020-11-17,0
Papua New Guinea,PNG,2020-11-18,0
Papua New Guinea,PNG,2020-11-19,0
Papua New Guinea,PNG,2020-11-20,0
Papua New Guinea,PNG,2020-11-21,0
Papua New Guinea,PNG,2020-11-22,0
Papua New Guinea,PNG,2020-11-23,0
Papua New Guinea,PNG,2020-11-24,0
Papua New Guinea,PNG,2020-11-25,0
Papua New Guinea,PNG,2020-11-26,0
Papua New Guinea,PNG,2020-11-27,0
Papua New Guinea,PNG,2020-11-28,0
Papua New Guinea,PNG,2020-11-29,0
Papua New Guinea,PNG,2020-11-30,0
Papua New Guinea,PNG,2020-12-01,0
Papua New Guinea,PNG,2020-12-02,0
Papua New Guinea,PNG,2020-12-03,0
Papua New Guinea,PNG,2020-12-04,0
Papua New Guinea,PNG,2020-12-05,0
Papua New Guinea,PNG,2020-12-06,0
Papua New Guinea,PNG,2020-12-07,0
Papua New Guinea,PNG,2020-12-08,0
Papua New Guinea,PNG,2020-12-09,0
Papua New Guinea,PNG,2020-12-10,0
Papua New Guinea,PNG,2020-12-11,0.14286
Papua New Guinea,PNG,2020-12-12,0.14286
Papua New Guinea,PNG,2020-12-13,0.14286
Papua New Guinea,PNG,2020-12-14,0.14286
Papua New Guinea,PNG,2020-12-15,0.14286
Papua New Guinea,PNG,2020-12-16,0.14286
Papua New Guinea,PNG,2020-12-17,0.14286
Papua New Guinea,PNG,2020-12-18,0
Papua New Guinea,PNG,2020-12-19,0
Papua New Guinea,PNG,2020-12-20,0
Papua New Guinea,PNG,2020-12-21,0.14286
Papua New Guinea,PNG,2020-12-22,0.14286
Papua New Guinea,PNG,2020-12-23,0.14286
Papua New Guinea,PNG,2020-12-24,0.14286
Papua New Guinea,PNG,2020-12-25,0.14286
Papua New Guinea,PNG,2020-12-26,0.14286
Papua New Guinea,PNG,2020-12-27,0.14286
Papua New Guinea,PNG,2020-12-28,0
Papua New Guinea,PNG,2020-12-29,0
Papua New Guinea,PNG,2020-12-30,0
Papua New Guinea,PNG,2020-12-31,0
Papua New Guinea,PNG,2021-01-01,0
Papua New Guinea,PNG,2021-01-02,0
Papua New Guinea,PNG,2021-01-03,0
Paraguay,PRY,2020-03-23,0.33333
Paraguay,PRY,2020-03-24,0.5
Paraguay,PRY,2020-03-25,0.6
Paraguay,PRY,2020-03-26,0.5
Paraguay,PRY,2020-03-27,0.42857
Paraguay,PRY,2020-03-28,0.28571
Paraguay,PRY,2020-03-29,0.28571
Paraguay,PRY,2020-03-30,0.28571
Paraguay,PRY,2020-03-31,0.14286
Paraguay,PRY,2020-04-01,0
Paraguay,PRY,2020-04-02,0
Paraguay,PRY,2020-04-03,0
Paraguay,PRY,2020-04-04,0
Paraguay,PRY,2020-04-05,0
Paraguay,PRY,2020-04-06,0.28571
Paraguay,PRY,2020-04-07,0.28571
Paraguay,PRY,2020-04-08,0.28571
Paraguay,PRY,2020-04-09,0.28571
Paraguay,PRY,2020-04-10,0.42857
Paraguay,PRY,2020-04-11,0.42857
Paraguay,PRY,2020-04-12,0.42857
Paraguay,PRY,2020-04-13,0.14286
Paraguay,PRY,2020-04-14,0.28571
Paraguay,PRY,2020-04-15,0.42857
Paraguay,PRY,2020-04-16,0.42857
Paraguay,PRY,2020-04-17,0.28571
Paraguay,PRY,2020-04-18,0.28571
Paraguay,PRY,2020-04-19,0.28571
Paraguay,PRY,2020-04-20,0.28571
Paraguay,PRY,2020-04-21,0.14286
Paraguay,PRY,2020-04-22,0.14286
Paraguay,PRY,2020-04-23,0.14286
Paraguay,PRY,2020-04-24,0.14286
Paraguay,PRY,2020-04-25,0.14286
Paraguay,PRY,2020-04-26,0.14286
Paraguay,PRY,2020-04-27,0.14286
Paraguay,PRY,2020-04-28,0.14286
Paraguay,PRY,2020-04-29,0
Paraguay,PRY,2020-04-30,0.14286
Paraguay,PRY,2020-05-01,0.14286
Paraguay,PRY,2020-05-02,0.14286
Paraguay,PRY,2020-05-03,0.14286
Paraguay,PRY,2020-05-04,0.14286
Paraguay,PRY,2020-05-05,0.14286
Paraguay,PRY,2020-05-06,0.14286
Paraguay,PRY,2020-05-07,0
Paraguay,PRY,2020-05-08,0
Paraguay,PRY,2020-05-09,0
Paraguay,PRY,2020-05-10,0
Paraguay,PRY,2020-05-11,0
Paraguay,PRY,2020-05-12,0
Paraguay,PRY,2020-05-13,0.14286
Paraguay,PRY,2020-05-14,0.14286
Paraguay,PRY,2020-05-15,0.14286
Paraguay,PRY,2020-05-16,0.14286
Paraguay,PRY,2020-05-17,0.14286
Paraguay,PRY,2020-05-18,0.14286
Paraguay,PRY,2020-05-19,0.14286
Paraguay,PRY,2020-05-20,0
Paraguay,PRY,2020-05-21,0
Paraguay,PRY,2020-05-22,0
Paraguay,PRY,2020-05-23,0
Paraguay,PRY,2020-05-24,0
Paraguay,PRY,2020-05-25,0
Paraguay,PRY,2020-05-26,0
Paraguay,PRY,2020-05-27,0
Paraguay,PRY,2020-05-28,0
Paraguay,PRY,2020-05-29,0
Paraguay,PRY,2020-05-30,0
Paraguay,PRY,2020-05-31,0
Paraguay,PRY,2020-06-01,0
Paraguay,PRY,2020-06-02,0
Paraguay,PRY,2020-06-03,0
Paraguay,PRY,2020-06-04,0
Paraguay,PRY,2020-06-05,0
Paraguay,PRY,2020-06-06,0
Paraguay,PRY,2020-06-07,0
Paraguay,PRY,2020-06-08,0
Paraguay,PRY,2020-06-09,0
Paraguay,PRY,2020-06-10,0
Paraguay,PRY,2020-06-11,0
Paraguay,PRY,2020-06-12,0
Paraguay,PRY,2020-06-13,0
Paraguay,PRY,2020-06-14,0
Paraguay,PRY,2020-06-15,0.14286
Paraguay,PRY,2020-06-16,0.28571
Paraguay,PRY,2020-06-17,0.28571
Paraguay,PRY,2020-06-18,0.28571
Paraguay,PRY,2020-06-19,0.28571
Paraguay,PRY,2020-06-20,0.28571
Paraguay,PRY,2020-06-21,0.28571
Paraguay,PRY,2020-06-22,0.14286
Paraguay,PRY,2020-06-23,0
Paraguay,PRY,2020-06-24,0
Paraguay,PRY,2020-06-25,0
Paraguay,PRY,2020-06-26,0
Paraguay,PRY,2020-06-27,0.28571
Paraguay,PRY,2020-06-28,0.28571
Paraguay,PRY,2020-06-29,0.42857
Paraguay,PRY,2020-06-30,0.57143
Paraguay,PRY,2020-07-01,0.85714
Paraguay,PRY,2020-07-02,0.85714
Paraguay,PRY,2020-07-03,0.85714
Paraguay,PRY,2020-07-04,0.71429
Paraguay,PRY,2020-07-05,0.71429
Paraguay,PRY,2020-07-06,0.57143
Paraguay,PRY,2020-07-07,0.42857
Paraguay,PRY,2020-07-08,0.14286
Paraguay,PRY,2020-07-09,0.14286
Paraguay,PRY,2020-07-10,0.14286
Paraguay,PRY,2020-07-11,0.14286
Paraguay,PRY,2020-07-12,0.28571
Paraguay,PRY,2020-07-13,0.71429
Paraguay,PRY,2020-07-14,0.71429
Paraguay,PRY,2020-07-15,0.71429
Paraguay,PRY,2020-07-16,1
Paraguay,PRY,2020-07-17,1.14286
Paraguay,PRY,2020-07-18,1.14286
Paraguay,PRY,2020-07-19,1.28571
Paraguay,PRY,2020-07-20,1.14286
Paraguay,PRY,2020-07-21,1.42857
Paraguay,PRY,2020-07-22,1.57143
Paraguay,PRY,2020-07-23,1.28571
Paraguay,PRY,2020-07-24,1.42857
Paraguay,PRY,2020-07-25,1.57143
Paraguay,PRY,2020-07-26,1.42857
Paraguay,PRY,2020-07-27,1.42857
Paraguay,PRY,2020-07-28,1.42857
Paraguay,PRY,2020-07-29,1.42857
Paraguay,PRY,2020-07-30,1.57143
Paraguay,PRY,2020-07-31,1.57143
Paraguay,PRY,2020-08-01,1.71429
Paraguay,PRY,2020-08-02,1.57143
Paraguay,PRY,2020-08-03,1.71429
Paraguay,PRY,2020-08-04,2
Paraguay,PRY,2020-08-05,2.14286
Paraguay,PRY,2020-08-06,2.71429
Paraguay,PRY,2020-08-07,2.85714
Paraguay,PRY,2020-08-08,2.85714
Paraguay,PRY,2020-08-09,3.28571
Paraguay,PRY,2020-08-10,3.85714
Paraguay,PRY,2020-08-11,3.85714
Paraguay,PRY,2020-08-12,4.57143
Paraguay,PRY,2020-08-13,4.42857
Paraguay,PRY,2020-08-14,5.57143
Paraguay,PRY,2020-08-15,7.85714
Paraguay,PRY,2020-08-16,9
Paraguay,PRY,2020-08-17,9
Paraguay,PRY,2020-08-18,10.71429
Paraguay,PRY,2020-08-19,10.28571
Paraguay,PRY,2020-08-20,10.42857
Paraguay,PRY,2020-08-21,10.57143
Paraguay,PRY,2020-08-22,9.28571
Paraguay,PRY,2020-08-23,9.57143
Paraguay,PRY,2020-08-24,10.57143
Paraguay,PRY,2020-08-25,10
Paraguay,PRY,2020-08-26,11.71429
Paraguay,PRY,2020-08-27,13.57143
Paraguay,PRY,2020-08-28,14
Paraguay,PRY,2020-08-29,14.57143
Paraguay,PRY,2020-08-30,14.71429
Paraguay,PRY,2020-08-31,15.28571
Paraguay,PRY,2020-09-01,16.71429
Paraguay,PRY,2020-09-02,15.85714
Paraguay,PRY,2020-09-03,15.42857
Paraguay,PRY,2020-09-04,16.85714
Paraguay,PRY,2020-09-05,16.85714
Paraguay,PRY,2020-09-06,18.14286
Paraguay,PRY,2020-09-07,17.57143
Paraguay,PRY,2020-09-08,16.42857
Paraguay,PRY,2020-09-09,16.57143
Paraguay,PRY,2020-09-10,16
Paraguay,PRY,2020-09-11,14
Paraguay,PRY,2020-09-12,14.57143
Paraguay,PRY,2020-09-13,12.85714
Paraguay,PRY,2020-09-14,12.85714
Paraguay,PRY,2020-09-15,12.71429
Paraguay,PRY,2020-09-16,13.14286
Paraguay,PRY,2020-09-17,14.14286
Paraguay,PRY,2020-09-18,16.42857
Paraguay,PRY,2020-09-19,17.42857
Paraguay,PRY,2020-09-20,19.14286
Paraguay,PRY,2020-09-21,19.57143
Paraguay,PRY,2020-09-22,21.85714
Paraguay,PRY,2020-09-23,23
Paraguay,PRY,2020-09-24,22.71429
Paraguay,PRY,2020-09-25,21.42857
Paraguay,PRY,2020-09-26,20.85714
Paraguay,PRY,2020-09-27,20.57143
Paraguay,PRY,2020-09-28,20.28571
Paraguay,PRY,2020-09-29,19.42857
Paraguay,PRY,2020-09-30,18.57143
Paraguay,PRY,2020-10-01,18
Paraguay,PRY,2020-10-02,18.42857
Paraguay,PRY,2020-10-03,18.71429
Paraguay,PRY,2020-10-04,18
Paraguay,PRY,2020-10-05,18.42857
Paraguay,PRY,2020-10-06,17.85714
Paraguay,PRY,2020-10-07,18.85714
Paraguay,PRY,2020-10-08,20.42857
Paraguay,PRY,2020-10-09,22.14286
Paraguay,PRY,2020-10-10,21.71429
Paraguay,PRY,2020-10-11,21.14286
Paraguay,PRY,2020-10-12,21.28571
Paraguay,PRY,2020-10-13,20.28571
Paraguay,PRY,2020-10-14,20.28571
Paraguay,PRY,2020-10-15,19.71429
Paraguay,PRY,2020-10-16,17.14286
Paraguay,PRY,2020-10-17,16.28571
Paraguay,PRY,2020-10-18,15.85714
Paraguay,PRY,2020-10-19,15.85714
Paraguay,PRY,2020-10-20,17.57143
Paraguay,PRY,2020-10-21,17
Paraguay,PRY,2020-10-22,16
Paraguay,PRY,2020-10-23,16.14286
Paraguay,PRY,2020-10-24,16.28571
Paraguay,PRY,2020-10-25,17.28571
Paraguay,PRY,2020-10-26,18
Paraguay,PRY,2020-10-27,16.57143
Paraguay,PRY,2020-10-28,15.57143
Paraguay,PRY,2020-10-29,15.85714
Paraguay,PRY,2020-10-30,15.57143
Paraguay,PRY,2020-10-31,15.85714
Paraguay,PRY,2020-11-01,15.57143
Paraguay,PRY,2020-11-02,13.71429
Paraguay,PRY,2020-11-03,13.42857
Paraguay,PRY,2020-11-04,13.57143
Paraguay,PRY,2020-11-05,12.71429
Paraguay,PRY,2020-11-06,12.14286
Paraguay,PRY,2020-11-07,10.71429
Paraguay,PRY,2020-11-08,10.28571
Paraguay,PRY,2020-11-09,10.42857
Paraguay,PRY,2020-11-10,10.71429
Paraguay,PRY,2020-11-11,11.14286
Paraguay,PRY,2020-11-12,11.57143
Paraguay,PRY,2020-11-13,12
Paraguay,PRY,2020-11-14,12.85714
Paraguay,PRY,2020-11-15,13.85714
Paraguay,PRY,2020-11-16,14.28571
Paraguay,PRY,2020-11-17,13.85714
Paraguay,PRY,2020-11-18,13.14286
Paraguay,PRY,2020-11-19,13.28571
Paraguay,PRY,2020-11-20,13
Paraguay,PRY,2020-11-21,11.85714
Paraguay,PRY,2020-11-22,10
Paraguay,PRY,2020-11-23,9
Paraguay,PRY,2020-11-24,9.14286
Paraguay,PRY,2020-11-25,9.57143
Paraguay,PRY,2020-11-26,9.71429
Paraguay,PRY,2020-11-27,10.42857
Paraguay,PRY,2020-11-28,11.28571
Paraguay,PRY,2020-11-29,12.28571
Paraguay,PRY,2020-11-30,13
Paraguay,PRY,2020-12-01,13.42857
Paraguay,PRY,2020-12-02,13.14286
Paraguay,PRY,2020-12-03,13.14286
Paraguay,PRY,2020-12-04,13.28571
Paraguay,PRY,2020-12-05,14.57143
Paraguay,PRY,2020-12-06,15.71429
